Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1788515720,5,GET,GET /api/v1/ticketing/slots,1.000000,0.000000,50,50,50,73,73,73,73,73,73,73,73,5,0,50,48.049239988904446,22.54709997214377,72.85940001020208,949.0
1788515720,5,GET,GET /api/v1/ticketing/types,2.000000,0.000000,5,5,6,6,8,8,8,8,8,8,8,11,0,8,17.486563640307974,4.000100016128272,96.59670002292842,751.0
1788515720,5,POST,POST /api/v1/auth/login,1.000000,0.000000,350,360,360,370,370,370,370,370,370,370,370,5,0,350,276.91845998633653,81.79889997700229,367.7984999958426,1051.0
1788515720,5,POST,POST /api/v1/reservations,1.000000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,110,107.60805996833369,53.61179995816201,136.93639996927232,570.0
1788515720,5,POST,POST /api/v1/reservations/[id]/confirm,1.000000,0.000000,88,88,90,90,90,90,90,90,90,90,90,5,0,84,73.8551199901849,29.9832999589853,90.46849998412654,575.0
1788515720,5,POST,POST /api/v1/shop/cart/checkout,1.000000,0.000000,160,160,170,170,170,170,170,170,170,170,170,5,0,130,129.92868000874296,48.111400043126196,172.85039997659624,676.0
1788515720,5,POST,POST /api/v1/shop/cart/items,1.000000,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,120,101.99420000426471,38.2687000092119,139.5259000128135,442.0
1788515720,5,POST,POST /api/v1/shop/orders/[id]/pay,1.000000,0.000000,91,91,110,110,110,110,110,110,110,110,110,5,0,69,68.82605999708176,33.45579997403547,107.7876000199467,691.0
1788515720,5,POST,POST /api/v1/ticketing/orders,1.000000,0.000000,360,360,360,360,360,360,360,360,360,360,360,5,0,210,210.0502800079994,51.60549998981878,361.1217000288889,376.0
1788515720,5,POST,POST /api/v1/ticketing/orders/[id]/pay,1.000000,0.000000,120,120,120,120,120,120,120,120,120,120,120,5,0,67,75.11173998937011,41.891500004567206,119.51119999866933,469.0
1788515720,5,,Aggregated,19.600000,0.000000,20,46,84,91,130,160,310,360,360,360,360,118,0,24,60.65657033123297,4.000100016128272,367.7984999958426,858.1271186440678
1788515721,5,WS,/api/v1/guide/ws/crowd,0.833333,0.000000,9,9,10,10,10,10,10,10,10,10,10,7,0,9,8.928385721186974,7.94429995585233,9.8852000082843,1783.142857142857
1788515721,5,GET,GET /api/v1/experiences,1.833333,0.000000,7,7,23,28,43,43,43,43,43,43,43,11,0,7,17.691136358983137,5.9213999775238335,47.1916000242345,1147.0
1788515721,5,GET,GET /api/v1/experiences/[id]/sessions,0.833333,0.000000,38,38,60,60,60,60,60,60,60,60,60,5,0,34,35.52647997858003,16.285999969113618,60.104999982286245,761.0
1788515721,5,GET,GET /api/v1/reservations,1.000000,0.000000,16,18,20,21,21,23,23,23,23,23,23,14,0,16,17.334992835198396,13.963099976535887,23.47149996785447,621.0
1788515721,5,GET,GET /api/v1/shop/orders,1.000000,0.000000,20,21,21,21,46,190,190,190,190,190,190,11,0,20,36.88091817523607,16.54969999799505,185.95119996462017,737.0
1788515721,5,GET,GET /api/v1/shop/products,1.666667,0.000000,15,39,46,49,76,76,76,76,76,76,76,11,0,15,28.34299089789221,11.950899963267148,76.2010999605991,1623.0
1788515721,5,GET,GET /api/v1/ticketing/orders,1.166667,0.000000,21,21,21,23,24,24,24,24,24,24,24,11,0,21,24.22856362748214,17.11249997606501,62.502299959305674,515.0
1788515721,5,GET,GET /api/v1/ticketing/slots,0.833333,0.000000,50,50,50,73,73,73,73,73,73,73,73,5,0,50,48.049239988904446,22.54709997214377,72.85940001020208,949.0
1788515721,5,GET,GET /api/v1/ticketing/types,1.833333,0.000000,5,5,6,6,8,8,8,8,8,8,8,12,0,6,16.425775005094085,4.000100016128272,96.59670002292842,751.0
1788515721,5,POST,POST /api/v1/auth/login,0.833333,0.000000,350,360,360,370,370,370,370,370,370,370,370,5,0,350,276.91845998633653,81.79889997700229,367.7984999958426,1051.0
1788515721,5,POST,POST /api/v1/reservations,0.833333,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,110,107.60805996833369,53.61179995816201,136.93639996927232,570.0
1788515721,5,POST,POST /api/v1/reservations/[id]/confirm,0.833333,0.000000,88,88,90,90,90,90,90,90,90,90,90,5,0,84,73.8551199901849,29.9832999589853,90.46849998412654,575.0
1788515721,5,POST,POST /api/v1/shop/cart/checkout,0.833333,0.000000,160,160,170,170,170,170,170,170,170,170,170,5,0,130,129.92868000874296,48.111400043126196,172.85039997659624,676.0
1788515721,5,POST,POST /api/v1/shop/cart/items,0.833333,0.000000,120,120,140,140,140,140,140,140,140,140,140,5,0,120,101.99420000426471,38.2687000092119,139.5259000128135,442.0
1788515721,5,POST,POST /api/v1/shop/orders/[id]/pay,0.833333,0.000000,91,91,110,110,110,110,110,110,110,110,110,5,0,69,68.82605999708176,33.45579997403547,107.7876000199467,691.0
1788515721,5,POST,POST /api/v1/ticketing/orders,0.833333,0.000000,360,360,360,360,360,360,360,360,360,360,360,5,0,210,210.0502800079994,51.60549998981878,361.1217000288889,376.0
1788515721,5,POST,POST /api/v1/ticketing/orders/[id]/pay,0.833333,0.000000,120,120,120,120,120,120,120,120,120,120,120,5,0,67,75.11173998937011,41.891500004567206,119.51119999866933,469.0
1788515721,5,,Aggregated,17.666667,0.000000,20,39,76,90,120,160,310,360,360,360,360,127,0,23,57.63952125241525,4.000100016128272,367.7984999958426,844.3307086614174
1788515722,5,WS,/api/v1/guide/ws/crowd,0.714286,0.000000,8,9,10,10,10,10,10,10,10,10,10,8,0,8,8.866425006999634,7.94429995585233,9.8852000082843,1783.25
1788515722,5,GET,GET /api/v1/experiences,1.571429,0.000000,7,7,23,28,43,43,43,43,43,43,43,11,0,7,17.691136358983137,5.9213999775238335,47.1916000242345,1147.0
1788515722,5,GET,GET /api/v1/experiences/[id]/sessions,0.714286,0.000000,38,38,60,60,60,60,60,60,60,60,60,5,0,34,35.52647997858003,16.285999969113618,60.104999982286245,761.0
1788515722,5,GET,GET /api/v1/reservations,1.714286,0.000000,16,18,20,21,21,23,23,23,23,23,23,15,0,16,17.36448664451018,13.963099976535887,23.47149996785447,621.0
1788515722,5,GET,GET /api/v1/shop/orders,1.000000,0.000000,20,20,21,21,46,190,190,190,190,190,190,13,0,20,33.75721537920002,16.381299996282905,185.95119996462017,737.0
1788515722,5,GET,GET /api/v1/shop/products,1.571429,0.000000,15,39,46,49,76,76,76,76,76,76,76,11,0,15,28.34299089789221,11.950899963267148,76.2010999605991,1623.0
